,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,-0.003660130718954213,0.013321749203591082,0.004993556701030855,-0.0018867924528302993,-0.008252658308204985,-0.002473498233215521,0.00541565123206067,-0.008790191996298713,-0.010872134247222887,0.015437138192073485,-0.0003705075954055781,-0.006050490298351696,-0.002564102564102555,-0.004385964912280604,0.016532258064516192,0.0015775981068821832,0.005741127348643182,0.02050530941047235,0.0040661425860666345,-0.0030674846625767804,-0.004156275976724744,-0.01075911536162577,-0.005580653733723073,-0.004216232495106165,0.003528028224225821,0.01047419539135408,-0.004895295077508854,0.01871345029239757,0.00562563927719073,0.011900334696913317,-0.0009807126511932607,0.0021762785636560977,0.016716566866267435,-0.016434262948207046,0.002096436058700135,0.0006644518272425071,0.008064516129032251,0.006255283178360216,0.0033064979873491662,-0.0021815740896123925,0.004032800107541368,0.009685230024213176,0.004326123128119752,-0.015178345560333928,-0.0047324832391218985,-0.00524109014675056,0.0011106483409690782,0.0008326394671107629,0.0002630540576087359,0.001454545454545375
2,-0.005510364733665729,-0.006001714775650258,0.006892130149062314,-0.00535601764335214,0.0040006401024164084,0.013106624158696567,-0.015082143819014293,0.003267211201867015,-0.008841099163679922,0.02090337669931297,-0.021497405485544907,-0.009026028547439169,0.027910392948953255,0.003639149588201551,0.01646172153907166,-0.0007875566056310124,0.002767687251340467,0.0010764262648008671,0.004319654427645814,0.0012307692307691465,-0.0012520868113522488,-0.003625377643504679,-0.01723677177979699,-0.010736428247391405,-0.0001302083333332149,-0.0026385224274406704,0.010385351188849201,0.008419441255262283,-0.012205458552296933,0.009187798603454533,-0.013743455497382095,-0.0013959981386691966,0.0009815950920244454,0.00658227848101256,-0.008158995815899628,-0.008189464364763088,0.007215686274509636,0.02671370967741926,-0.0008597220232124947,0.007904473595694572,0.006024902932119547,-0.01342925659472427,-0.0029821073558647937,-0.019522219368096505,-0.0019812442213709147,0.00035124692658938805,0.0059631119123562115,-0.011647254575707033,-0.00512820512820511,0.0003631082062454105
3,-0.0068601583113455655,-0.002443933294997147,0.00700413880929629,-0.0003167564143173873,-0.014185527574115397,0.002447552447552459,0.014219305441618868,0.005582693649685888,-0.005785920925747257,0.0074455899198166975,0.03143939393939399,0.0008472781190425049,-0.017148981779206762,0.012977099236641143,0.007219512195121958,-0.004532019704433399,-0.015352768673451811,-0.008243727598566175,-0.013978494623655968,0.009834050399508243,0.0016715419974926427,-0.001819284414796729,-0.013052345343303795,0.007031488841332756,0.008334418544081235,0.018707482993197244,0.0029753854476601838,0.006831119544592035,-0.0010296893770379567,-0.03605243991260021,-0.00497677504976779,-0.004349176762969864,0.013483696984555094,-0.004024144869215207,0.004218519299725942,0.007810756527560692,0.012147640554430739,-0.0297823596792669,-0.0038720780152016188,-0.0016686133822793048,0.0013308490817141028,0.005833738454059434,-0.0003323363243602495,0.0018339009693477681,-0.0027792482795130358,0.0038623595505618002,0.016680452164323123,0.008838383838383645,0.0006608511763150915,0.006896551724137945
4,0.0015940488841659217,0.004611615506556976,0.012330066392665318,-0.004435994930291454,0.0027485852869846283,-0.008719916288803642,0.0,-0.007633587786259555,0.0038797284190106307,-0.017623649801023267,-0.002937936099889904,0.007619047619047636,0.019992729916394003,-0.005275056518462717,0.00600542425416517,0.0033650039588279945,0.012088297126839675,0.0003614022406939199,-0.009541984732824416,0.0,0.003754693366708306,-0.003341433778857872,0.003168480506956728,0.013509411050394604,-0.00038744672607515795,0.004080875533296391,-0.003236245954692518,-0.006407840180927327,0.008074214052568252,0.008311295806573638,0.004668222740913608,-0.0037441497659905787,0.0014513788098693414,0.005555555555555536,0.0027305187985717794,0.003100088573959159,0.010001538698261259,-0.008601787822567042,0.0023034840195796935,0.004178505766337937,0.0011961722488038617,0.007491541807636448,0.008643617021276695,-0.01019874476987448,-0.0018579960185799438,-0.0013990905911157592,0.007728813559321868,0.0016687526074261605,0.0007924976885484991,-0.007209805335255948
5,-0.0007957559681698312,0.0027255773920529247,0.005153029356651961,-0.013049013367282036,0.0032247662044500025,0.008444757213230014,-0.021569156106767462,-0.006060606060605989,-0.005314009661835706,-0.01171875,-0.007366482504604033,-0.0014702793530770863,-0.006771204561653477,-0.0026515151515151825,-0.023878297708453733,0.0025646084040245043,0.006058507876060215,0.00867052023121384,0.011560693641618602,-0.001217285453438799,-0.0031172069825435855,-0.010667479427003967,0.007827519912112058,0.003744196495432117,-0.0034883720930234396,0.004987991871420627,-0.0043290043290044045,0.006069802731411222,0.012951601908657073,0.014612214312476501,0.001327580484566937,-0.007516442217350372,0.011111111111111072,-0.0045203415369161615,-0.0031420192710515105,0.0033112582781458233,0.0015234613040828737,0.007315413405920346,0.0040218328066647935,0.002496671105193027,0.0006637461834593239,-0.008395298632765558,0.011206328279498967,-0.008190224570673754,-0.00039888312724356556,-0.005954465849387081,0.011437029063509296,0.01291128696376509,-0.002507588755444101,0.0
6,-0.0018582426333952906,-0.004005722460658112,0.018176169022836808,0.022895840051596172,-0.0024108003857280513,-0.0066294487090021725,0.007164508128961078,-0.004455909943714809,0.02768334142787765,-0.01917728004684527,-0.012244897959183598,0.0010517458981911254,0.007534983853605848,0.0022787694644892387,-0.009272045768396131,-0.00019677292404562952,-0.006366139022711548,0.0,-0.02340136054421771,-0.000914076782449813,-0.002293099854075442,0.003696857670979492,-0.017032293227960182,-0.011041480155177474,0.00907558667185282,-0.007169117647058854,0.004891304347826031,-0.002262443438914019,0.004542395693136081,0.007385524372230501,-0.01723566456745118,0.007100031555695718,-0.007644529383659782,-0.008072653884964698,0.009035511662113915,0.007040704070407022,0.0033465165804684727,0.0010133423408209552,-0.0038626609442061755,0.005312966959986731,-0.005704430883523348,-0.00024189646831163092,-0.0009778357235984414,-0.009589770911028195,0.0031923383878691425,-0.0035236081747709314,0.006917653319143291,-0.002467105263157854,0.008467848637205622,0.005446623093682046
7,0.0,-0.0007181844297616813,-0.009917607567897502,0.0009457755359394415,-0.004188819075237604,-0.006322444678609096,-0.020793433652530724,-0.003769140164899931,0.004725897920605071,-0.007014925373134306,0.03155522163786628,0.016810254255095636,-0.018162393162393098,-0.007957559681697646,-0.01453604141776177,0.0011808699074984386,-0.0036363636363636598,0.007163323782234832,-0.0025076623014768096,0.005184507471790223,0.0018804847471793895,-0.007673419275629256,-0.0019406709176601478,0.003922751961376036,-0.0026981883592444023,-0.012034808368820538,0.00459707950243371,0.020408163265306145,-0.018924803215541797,0.024560117302052653,-0.0013490725126474867,-0.003916653611154675,0.0016851227732306295,-0.019328585961342792,-0.00020824656393181318,-0.006336027965916702,-0.015463917525773141,-0.0011810359372363965,-0.003734022691368577,-0.0023121387283236983,0.009873248832555026,-0.006048874909266866,-0.010766721044045635,0.008068854222700317,-0.00039777247414485295,0.005304101838755182,0.009644602985863449,0.004122011541632276,-0.010495932826029897,-0.006139400505597803
8,0.0026595744680850686,0.00675578553974443,0.003698566805362846,0.009763779527559135,-0.00533894191878348,-0.01378579003181335,-0.0016764459346186866,0.0011823126034524734,0.007996237064910483,-0.006914174056816602,0.006919155134741395,0.001239925604463732,-0.015233949945593128,-0.00515660809778451,0.006668013740149581,0.008452919205818699,0.0013903371567605127,0.007112375533428139,0.0013966480446927498,-0.00728155339805836,0.004588112617309736,-0.012063099288586399,-0.0002777777777777102,-0.00766456266907134,-0.0021901571759855853,0.0037481259370315545,-0.00026917900403766737,-0.020740740740740726,-0.0034141345168998694,0.005366726296959001,-0.016210739614994973,0.008335954702736625,-0.014419610670511895,0.0036307053941908585,-0.013955425952926315,-0.0006596306068600288,-0.004157684016014684,-0.008108108108108136,0.0020181634712412855,0.00033107101473262013,-0.00026423569824274296,0.01971762414800393,0.0006596306068602509,0.008804695837780319,0.01631516116195786,-0.007386563489271913,-0.0068045014394136905,-0.010262725779967119,-0.005171042163882311,-0.0061773255813952765
9,-0.003713527851458953,-0.0032838378069675045,-0.004145555043758575,-0.004366812227074246,-0.009921925829538103,-0.0021505376344085336,0.013154212146655686,-0.005668398677373676,-0.013065795613625864,-0.006205539579234087,0.0010849909584087492,-0.020227038183694646,-0.0025782688766113893,0.001151852562871758,-0.00642312324367722,0.007017543859649145,-0.008677542519958337,-0.011299435028248594,0.009205020920502127,-0.0006112469437651313,0.0037367656217561773,0.0012523481527864089,-0.0012503473186996628,0.01953657428441602,-0.007359586830213094,-0.0009335324869306216,-0.0045772751750134955,0.010968229954614106,0.014559780746830953,-0.011032028469750932,0.007895640233436252,0.007487131492746935,0.003657644476956712,-0.01136950904392775,0.00042247570764675224,-0.0048404840484049805,0.006030616978506265,0.006301089918256286,-0.0002877283844052725,-0.007446632467317582,0.013743887934452026,0.0009548818333731113,-0.007251153592616966,-0.0013224014810897522,0.012920908379013163,0.003543586109142405,0.011198945981554687,-0.0074657818332641845,-0.001599360255897686,-0.004387568555758725
